Date,Price,Load_F,Gen_F_Tot,Gen_F_Sol,Gen_F_W_ON
2022-06-07 19:00:00,196.34,30337.5,32976.0,7260.75,5064.25
2022-06-07 20:00:00,227.46,30327.25,31389.0,3324.75,5319.25
2022-06-07 21:00:00,228.81,30158.75,28966.0,1196.75,5407.75
2022-06-07 22:00:00,220.26,29178.0,28539.0,653.5,5543.75
2022-06-07 23:00:00,210.97,26784.0,28127.0,620.5,5473.0
2022-06-08 00:00:00,190.72,25757.25,24484.0,608.25,5299.75
2022-06-08 01:00:00,174.99,24515.0,23040.0,607.75,4972.5
2022-06-08 02:00:00,171.29,23596.5,22405.0,606.75,4606.75
2022-06-08 03:00:00,173.04,23088.0,21880.0,605.0,4252.75
2022-06-08 04:00:00,173.04,22929.0,21746.0,603.0,4013.75
2022-06-08 05:00:00,175.93,23293.75,21860.0,555.75,3981.75
2022-06-08 06:00:00,197.42,24992.0,24316.0,440.75,3945.0
2022-06-08 07:00:00,213.93,27295.25,25986.0,908.25,3852.75
2022-06-08 08:00:00,215.01,28926.25,28820.0,3406.0,3760.75
2022-06-08 09:00:00,205.29,29971.75,32484.0,7409.25,3847.5
2022-06-08 10:00:00,190.85,30661.75,34385.0,9597.75,4329.0
2022-06-08 11:00:00,189.0,31173.75,34781.0,11224.25,5056.75
2022-06-08 12:00:00,175.93,31819.0,35618.0,11766.5,5905.0
2022-06-08 13:00:00,170.03,32150.25,35985.0,11868.25,6741.5
2022-06-08 14:00:00,163.54,31809.75,36654.0,11878.75,7284.0
2022-06-08 15:00:00,160.54,31114.5,37029.0,11575.75,7789.5
2022-06-08 16:00:00,160.23,31020.0,36588.0,10752.25,8162.5
2022-06-08 17:00:00,162.04,31049.75,36004.0,9871.75,8247.25
2022-06-08 18:00:00,165.75,30645.0,34558.0,8570.5,8231.0
2022-06-08 19:00:00,187.96,30375.5,32734.0,6049.25,8077.0
2022-06-08 20:00:00,212.36,30275.5,31757.0,2839.0,7650.5
2022-06-08 21:00:00,211.98,30322.25,29300.0,998.25,7314.0
2022-06-08 22:00:00,211.0,29303.0,28508.0,520.75,7098.0
2022-06-08 23:00:00,198.89,26994.25,27152.0,464.75,6681.75
2022-06-09 00:00:00,189.01,25841.75,24930.0,426.75,7122.0
2022-06-09 01:00:00,170.63,24666.0,23322.0,345.0,6738.25
2022-06-09 02:00:00,165.0,23770.5,22638.0,274.25,6413.25
2022-06-09 03:00:00,165.38,23313.5,21957.0,214.75,6117.0
2022-06-09 04:00:00,165.57,23168.0,21728.0,205.0,5840.5
2022-06-09 05:00:00,170.0,23534.75,21754.0,202.0,5590.5
2022-06-09 06:00:00,196.6,25216.5,23974.0,235.0,5399.25
2022-06-09 07:00:00,215.41,27398.5,25336.0,1004.25,5154.25
2022-06-09 08:00:00,215.71,28838.0,28836.0,4336.75,5033.5
2022-06-09 09:00:00,200.63,29745.75,32815.0,8865.75,4984.0
2022-06-09 10:00:00,193.34,30437.75,34523.0,11192.0,4952.25
2022-06-09 11:00:00,185.0,30998.25,35010.0,12547.0,5073.5
2022-06-09 12:00:00,183.05,31693.0,35610.0,13141.25,5271.75
2022-06-09 13:00:00,174.0,32164.5,35421.0,13361.5,5576.0
2022-06-09 14:00:00,161.93,31936.25,35729.0,13442.25,6006.25
2022-06-09 15:00:00,158.5,31328.25,35606.0,13235.75,6555.0
2022-06-09 16:00:00,154.37,31230.5,35551.0,12792.0,7102.0
2022-06-09 17:00:00,156.0,31196.75,35294.0,11992.25,7490.5
2022-06-09 18:00:00,165.57,30791.5,34827.0,10580.5,7916.25
2022-06-09 19:00:00,186.0,30633.5,33715.0,7914.25,8343.0
2022-06-09 20:00:00,200.97,30531.5,32324.0,3734.75,8508.0
2022-06-09 21:00:00,210.24,30417.75,30107.0,1303.25,8653.25
2022-06-09 22:00:00,209.09,29512.5,29649.0,638.5,8767.75
2022-06-09 23:00:00,192.07,27142.5,28426.0,595.25,8437.75
2022-06-10 00:00:00,196.58,26471.0,24939.0,541.0,7934.75
2022-06-10 01:00:00,176.7,25189.5,23895.0,535.25,7439.5
2022-06-10 02:00:00,169.4,24183.75,22981.0,507.5,6838.25
2022-06-10 03:00:00,168.92,23711.5,21893.0,465.0,6271.75
2022-06-10 04:00:00,169.4,23531.5,21368.0,436.0,5722.75
2022-06-10 05:00:00,188.0,23894.5,21081.0,398.5,5217.25
2022-06-10 06:00:00,207.91,25441.5,22468.0,331.0,4781.25
2022-06-10 07:00:00,213.76,27593.25,24587.0,1052.5,4384.0
2022-06-10 08:00:00,212.84,29237.5,27287.0,4287.75,3805.25
2022-06-10 09:00:00,200.0,30169.25,29550.0,8398.25,3285.75
2022-06-10 10:00:00,185.85,30918.5,30983.0,10712.25,3112.5
2022-06-10 11:00:00,192.0,31489.0,32122.0,12019.0,3171.5
2022-06-10 12:00:00,196.48,32199.5,32754.0,12571.25,3244.25
2022-06-10 13:00:00,190.92,32599.25,32844.0,12931.75,3326.75
2022-06-10 14:00:00,182.03,32295.5,32894.0,12754.5,3598.25
2022-06-10 15:00:00,171.8,31469.5,32466.0,12796.0,3888.5
2022-06-10 16:00:00,171.8,31341.5,32534.0,12047.5,4356.75
2022-06-10 17:00:00,196.33,31385.0,32571.0,11018.25,4975.5
2022-06-10 18:00:00,204.81,31122.0,32145.0,9584.25,5664.75
2022-06-10 19:00:00,210.98,30945.0,31094.0,6963.25,6439.25
2022-06-10 20:00:00,220.46,30324.25,29609.0,3510.75,7085.5
2022-06-10 21:00:00,216.9,30021.75,28037.0,1166.25,7566.25
2022-06-10 22:00:00,215.48,29293.5,28057.0,590.25,7886.5
2022-06-10 23:00:00,205.07,27341.75,26474.0,547.5,8025.5
2022-06-11 00:00:00,208.01,26395.25,23725.0,456.25,7885.0
2022-06-11 01:00:00,202.56,24994.5,23190.0,455.75,7939.25
2022-06-11 02:00:00,196.45,23866.25,22444.0,452.25,7666.5
2022-06-11 03:00:00,196.45,23180.75,21823.0,449.0,7347.0
2022-06-11 04:00:00,196.45,22777.25,21406.0,355.5,7024.0
2022-06-11 05:00:00,196.45,22517.0,21167.0,341.0,6736.5
2022-06-11 06:00:00,196.45,22351.0,21308.0,329.5,6512.25
2022-06-11 07:00:00,195.78,22720.25,21622.0,1022.5,6317.75
2022-06-11 08:00:00,184.83,24178.5,24282.0,3917.5,5867.5
2022-06-11 09:00:00,172.25,26029.25,27189.0,8244.75,5371.0
2022-06-11 10:00:00,177.55,27382.0,28983.0,10486.5,5148.75
2022-06-11 11:00:00,180.0,28001.5,30144.0,11765.5,5099.5
2022-06-11 12:00:00,168.48,28536.25,30530.0,12242.25,5086.5
2022-06-11 13:00:00,165.16,29041.0,30696.0,12500.5,5106.75
2022-06-11 14:00:00,164.22,28819.75,30866.0,12400.75,5258.25
2022-06-11 15:00:00,159.0,27962.5,30425.0,12094.5,5555.0
2022-06-11 16:00:00,166.0,27434.0,30767.0,11455.0,5926.75
2022-06-11 17:00:00,180.8,27267.75,30563.0,10497.75,6407.0
2022-06-11 18:00:00,173.47,27333.0,29517.0,9424.25,6889.25
2022-06-11 19:00:00,196.39,27515.5,28665.0,6854.0,7265.5
2022-06-11 20:00:00,214.0,27615.5,26519.0,3346.5,7575.75
2022-06-11 21:00:00,233.22,27730.25,25479.0,1124.5,8088.0
2022-06-11 22:00:00,233.22,27560.5,25310.0,549.25,8540.75
2022-06-11 23:00:00,214.77,25799.75,24570.0,524.25,8721.25
2022-06-12 00:00:00,195.0,24558.75,24426.0,553.5,9577.5
2022-06-12 01:00:00,184.24,23229.75,24060.0,555.5,9535.5
2022-06-12 02:00:00,175.01,22207.75,23393.0,550.0,9123.0
2022-06-12 03:00:00,167.0,21493.0,22732.0,522.0,8525.5
2022-06-12 04:00:00,167.0,21101.25,22130.0,418.0,8031.0
2022-06-12 05:00:00,169.82,20949.0,21680.0,401.5,7736.0
2022-06-12 06:00:00,173.47,20702.0,21131.0,356.75,7511.5
2022-06-12 07:00:00,173.43,20496.5,21584.0,1054.5,7293.5
2022-06-12 08:00:00,164.99,21370.5,23844.0,4101.5,6916.0
2022-06-12 09:00:00,157.05,22829.0,26985.0,8004.75,6540.5
2022-06-12 10:00:00,154.3,24358.25,28490.0,10096.5,6303.0
2022-06-12 11:00:00,151.7,25348.0,29686.0,11414.0,6515.5
2022-06-12 12:00:00,146.5,26179.75,29982.0,11956.75,6912.75
2022-06-12 13:00:00,149.1,27130.0,30685.0,12331.0,7309.75
2022-06-12 14:00:00,148.0,27485.0,30751.0,12271.0,7547.5
2022-06-12 15:00:00,101.0,26696.5,30520.0,11983.25,7638.75
2022-06-12 16:00:00,65.34,26185.5,30577.0,11454.25,7770.5
2022-06-12 17:00:00,146.5,26200.25,30174.0,10596.25,7887.75
2022-06-12 18:00:00,161.0,26514.25,29624.0,9318.75,7989.25
2022-06-12 19:00:00,185.31,26733.25,28061.0,6795.25,8076.75
2022-06-12 20:00:00,205.98,27230.75,26140.0,3344.75,8344.5
2022-06-12 21:00:00,222.8,27775.25,25026.0,1076.25,8778.25
2022-06-12 22:00:00,225.88,28175.5,25213.0,540.75,9246.25
2022-06-12 23:00:00,219.03,26340.75,24864.0,507.0,9506.0
2022-06-13 00:00:00,198.64,25451.75,25497.0,301.5,10201.25
2022-06-13 01:00:00,180.0,23988.75,24508.0,275.75,10401.25
2022-06-13 02:00:00,162.0,22952.0,24545.0,229.0,10142.25
2022-06-13 03:00:00,160.5,22409.25,23986.0,184.25,9830.25
2022-06-13 04:00:00,161.5,22337.0,23420.0,143.5,9406.0
2022-06-13 05:00:00,169.27,22889.0,23254.0,91.75,8813.0
2022-06-13 06:00:00,200.03,25016.25,25303.0,91.5,8220.75
2022-06-13 07:00:00,210.98,27581.0,28323.0,813.0,7719.25
2022-06-13 08:00:00,204.81,29490.0,30765.0,3947.5,6869.75
2022-06-13 09:00:00,200.23,30905.25,33171.0,7873.25,5887.75
2022-06-13 10:00:00,199.62,31989.25,34392.0,10302.25,5109.75
2022-06-13 11:00:00,199.62,32780.0,35242.0,11407.0,4743.5
2022-06-13 12:00:00,203.76,33779.25,35998.0,12026.25,4570.0
2022-06-13 13:00:00,204.02,34487.0,36110.0,12321.25,4584.75
2022-06-13 14:00:00,202.54,34508.0,36323.0,12237.75,4697.5
2022-06-13 15:00:00,197.62,34117.25,35606.0,12039.25,5012.0
2022-06-13 16:00:00,196.73,34127.5,35378.0,11499.0,5332.0
2022-06-13 17:00:00,200.23,34180.5,35425.0,10537.25,5567.0
2022-06-13 18:00:00,204.8,33612.5,34782.0,9177.0,5732.25
2022-06-13 19:00:00,222.12,33218.75,33470.0,6419.5,5856.75
2022-06-13 20:00:00,238.15,32751.75,32075.0,2666.5,5739.25
2022-06-13 21:00:00,238.4,32419.75,30604.0,869.25,5784.5
2022-06-13 22:00:00,236.12,31440.0,29884.0,370.0,5788.0
2022-06-13 23:00:00,223.13,29041.25,27951.0,326.5,5436.75
2022-06-14 00:00:00,220.1,28149.25,26554.0,231.0,4700.0
2022-06-14 01:00:00,218.8,26547.25,25846.0,195.5,4201.75
2022-06-14 02:00:00,208.06,25344.75,24746.0,153.0,3764.25
2022-06-14 03:00:00,203.87,24688.75,24169.0,127.25,3411.0
2022-06-14 04:00:00,200.16,24397.75,23454.0,122.0,3234.0
2022-06-14 05:00:00,203.87,24700.25,23596.0,83.75,3088.75
2022-06-14 06:00:00,215.22,26428.25,25053.0,94.75,2846.75
2022-06-14 07:00:00,227.88,28780.75,28365.0,754.25,2528.0
2022-06-14 08:00:00,227.84,30498.25,31514.0,3509.0,2100.0
2022-06-14 09:00:00,222.47,31783.5,33157.0,7248.0,1702.25
2022-06-14 10:00:00,216.97,32789.5,34634.0,9596.25,1624.25
2022-06-14 11:00:00,203.56,33587.75,35584.0,11136.0,2159.0
2022-06-14 12:00:00,201.45,34640.0,36647.0,11624.5,3042.25
2022-06-14 13:00:00,201.32,35318.25,37396.0,11920.25,4017.0
2022-06-14 14:00:00,200.58,35335.5,37780.0,11782.5,4658.5
2022-06-14 15:00:00,194.0,34998.25,37509.0,11231.5,4943.25
2022-06-14 16:00:00,202.56,35042.75,37034.0,10467.75,5261.75
2022-06-14 17:00:00,204.58,35108.0,36496.0,9316.25,5346.5
2022-06-14 18:00:00,209.62,34700.25,35843.0,7735.0,5291.75
2022-06-14 19:00:00,220.0,34336.75,34830.0,5562.0,4998.25
2022-06-14 20:00:00,237.76,33824.5,34225.0,2626.25,4602.75
2022-06-14 21:00:00,242.27,33310.25,32823.0,774.0,4451.75
2022-06-14 22:00:00,234.9,32368.25,31806.0,311.75,4305.0
2022-06-14 23:00:00,219.25,29838.75,29532.0,275.25,4172.75
2022-06-15 00:00:00,194.07,29004.75,30549.0,179.5,3761.25
2022-06-15 01:00:00,183.5,27526.75,28459.0,154.25,3551.0
2022-06-15 02:00:00,177.67,26262.5,28019.0,103.75,3219.0
2022-06-15 03:00:00,173.02,25562.5,27483.0,62.0,2893.25
2022-06-15 04:00:00,173.18,25193.0,27146.0,47.0,2596.25
2022-06-15 05:00:00,180.03,25469.75,27230.0,33.75,2201.75
2022-06-15 06:00:00,175.56,27145.25,28360.0,76.0,1927.75
2022-06-15 07:00:00,178.91,29411.75,30505.0,878.25,1736.0
2022-06-15 08:00:00,178.91,31105.5,32943.0,3683.75,1406.5
2022-06-15 09:00:00,165.56,32494.25,35150.0,6952.5,1129.0
2022-06-15 10:00:00,154.85,33654.0,36999.0,8811.0,1039.25
2022-06-15 11:00:00,153.21,34527.0,38105.0,10257.0,1212.0
2022-06-15 12:00:00,154.55,35660.0,39374.0,10802.5,1479.75
2022-06-15 13:00:00,155.4,36456.0,39949.0,11083.0,1908.25
2022-06-15 14:00:00,153.0,36466.0,39733.0,10913.5,2431.5
2022-06-15 15:00:00,144.17,36120.0,39650.0,10306.75,3119.5
2022-06-15 16:00:00,148.0,36220.0,39323.0,9360.75,3769.5
2022-06-15 17:00:00,145.99,36025.75,38608.0,8003.5,4575.75
2022-06-15 18:00:00,145.0,35304.5,37713.0,6394.75,5411.75
2022-06-15 19:00:00,157.07,34864.75,36857.0,4060.75,6096.5
2022-06-15 20:00:00,178.91,34327.0,35907.0,1655.5,6448.75
2022-06-15 21:00:00,180.03,33708.5,35201.0,528.75,6757.75
2022-06-15 22:00:00,175.56,32838.75,34568.0,201.5,6754.75
2022-06-15 23:00:00,148.0,30359.5,32218.0,176.5,6292.75
2022-06-16 00:00:00,195.52,29359.25,32143.0,68.0,4955.75
2022-06-16 01:00:00,165.05,27724.25,30810.0,64.75,4866.5
2022-06-16 02:00:00,154.0,26403.0,30413.0,40.25,4468.25
2022-06-16 03:00:00,151.7,25729.75,29870.0,18.75,4025.75
2022-06-16 04:00:00,152.11,25340.75,29550.0,17.0,3595.5
2022-06-16 05:00:00,162.55,25610.5,29457.0,9.0,3172.25
2022-06-16 06:00:00,163.7,27149.75,30082.0,40.5,2840.25
2022-06-16 07:00:00,186.5,29326.5,31421.0,680.25,2540.25
2022-06-16 08:00:00,186.5,31031.5,33417.0,3325.5,2048.25
2022-06-16 09:00:00,165.06,32575.0,35571.0,6285.75,1629.5
2022-06-16 10:00:00,162.55,33772.5,37292.0,8349.5,1469.0
2022-06-16 11:00:00,154.0,34639.5,38916.0,9742.5,1678.0
2022-06-16 12:00:00,154.0,35709.25,40097.0,10492.25,2087.25
2022-06-16 13:00:00,157.18,36472.75,40720.0,10827.25,2605.25
2022-06-16 14:00:00,150.0,36660.5,40819.0,10710.0,3040.0
2022-06-16 15:00:00,151.7,36411.75,40589.0,10222.25,3536.25
2022-06-16 16:00:00,152.11,36401.0,40275.0,9474.75,4061.5
2022-06-16 17:00:00,162.55,36340.75,39132.0,8433.0,4460.5
2022-06-16 18:00:00,162.55,35772.25,38470.0,6975.75,4763.0
2022-06-16 19:00:00,193.5,35150.25,37264.0,4677.25,4730.5
2022-06-16 20:00:00,202.37,34407.0,36588.0,2043.0,4601.75
2022-06-16 21:00:00,210.44,33860.25,35538.0,590.75,4661.5
2022-06-16 22:00:00,210.19,32972.75,35152.0,211.75,4821.0
2022-06-16 23:00:00,193.68,30879.25,33240.0,185.5,4796.25
2022-06-17 00:00:00,195.56,29019.0,32371.0,122.0,5588.0
2022-06-17 01:00:00,186.88,27549.0,30843.0,109.0,5682.25
2022-06-17 02:00:00,179.85,26332.5,29327.0,77.75,5325.0
2022-06-17 03:00:00,175.57,25711.25,28420.0,51.0,4947.5
2022-06-17 04:00:00,175.57,25332.0,27988.0,33.25,4618.5
2022-06-17 05:00:00,175.57,25555.75,28218.0,15.0,4308.5
2022-06-17 06:00:00,175.88,27151.5,29141.0,38.5,3998.75
2022-06-17 07:00:00,185.65,29416.75,31284.0,782.75,3646.0
2022-06-17 08:00:00,181.45,31378.75,33210.0,3491.75,3152.5
2022-06-17 09:00:00,180.03,32892.75,35181.0,6624.5,2651.0
2022-06-17 10:00:00,179.74,34058.25,36333.0,8870.0,2469.75
2022-06-17 11:00:00,175.57,34959.75,37681.0,10251.5,2770.75
2022-06-17 12:00:00,175.57,36072.5,38700.0,10889.5,3190.5
2022-06-17 13:00:00,173.44,36805.5,39372.0,11198.0,3612.0
2022-06-17 14:00:00,160.22,36870.25,39334.0,11104.25,3962.5
2022-06-17 15:00:00,159.81,36398.5,39165.0,10719.0,4355.0
2022-06-17 16:00:00,159.81,36217.5,38746.0,10089.0,4713.5
2022-06-17 17:00:00,160.0,36092.5,38178.0,9162.5,4911.5
2022-06-17 18:00:00,166.62,35482.0,37473.0,7816.5,5201.0
2022-06-17 19:00:00,180.0,34892.0,36998.0,5353.0,5513.25
2022-06-17 20:00:00,189.38,33869.0,36598.0,2302.25,5532.5
2022-06-17 21:00:00,196.4,33020.25,35900.0,684.25,5672.5
2022-06-17 22:00:00,196.61,32143.75,35636.0,251.25,5900.0
2022-06-17 23:00:00,184.5,30171.25,32909.0,183.0,5942.5
2022-06-18 00:00:00,226.05,28555.0,28978.0,202.75,6026.75
2022-06-18 01:00:00,194.7,26946.5,28311.0,186.75,6101.0
2022-06-18 02:00:00,180.03,25511.5,27562.0,143.0,5846.5
2022-06-18 03:00:00,175.0,24698.75,26660.0,101.75,5837.0
2022-06-18 04:00:00,172.72,24202.0,26480.0,103.0,5779.0
2022-06-18 05:00:00,170.51,23822.75,26517.0,74.5,5631.5
2022-06-18 06:00:00,157.28,23533.75,26379.0,61.0,5406.5
2022-06-18 07:00:00,147.28,23852.0,26492.0,802.75,5173.75
2022-06-18 08:00:00,133.32,25508.5,28516.0,3567.0,4883.25
2022-06-18 09:00:00,130.12,27767.25,31185.0,6933.25,4653.0
2022-06-18 10:00:00,147.28,29659.0,32914.0,9272.5,4735.5
2022-06-18 11:00:00,136.09,30681.0,33951.0,10570.0,5807.75
2022-06-18 12:00:00,122.36,31501.0,35768.0,11281.75,7377.0
2022-06-18 13:00:00,117.66,32191.5,37553.0,11638.0,8896.0
2022-06-18 14:00:00,105.0,32188.75,38378.0,11624.75,9805.0
2022-06-18 15:00:00,99.12,31526.5,38917.0,11407.75,10386.25
2022-06-18 16:00:00,95.17,31042.75,38650.0,11045.75,10738.0
2022-06-18 17:00:00,97.14,30831.75,37934.0,10337.5,10931.25
2022-06-18 18:00:00,102.5,30633.5,36568.0,9265.75,10887.5
2022-06-18 19:00:00,119.94,30342.0,34429.0,6804.75,10624.25
2022-06-18 20:00:00,151.5,29959.0,32544.0,3047.0,10213.0
2022-06-18 21:00:00,176.0,29858.0,31578.0,1079.5,9741.5
2022-06-18 22:00:00,189.0,29618.5,31090.0,541.25,9363.75
2022-06-18 23:00:00,171.09,27825.0,30131.0,526.75,9281.25
2022-06-19 00:00:00,184.52,25772.5,27831.0,475.5,9285.75
2022-06-19 01:00:00,164.34,24267.75,26843.0,490.5,9107.75
2022-06-19 02:00:00,150.0,23069.25,26178.0,442.75,8873.75
2022-06-19 03:00:00,135.94,22321.75,25576.0,369.75,8468.25
2022-06-19 04:00:00,120.6,21853.5,24472.0,360.5,8014.75
2022-06-19 05:00:00,112.7,21685.75,23810.0,309.0,7530.75
2022-06-19 06:00:00,112.7,21466.25,23757.0,303.25,7365.5
2022-06-19 07:00:00,119.31,21287.0,24000.0,1088.75,7151.25
2022-06-19 08:00:00,107.18,22151.5,26730.0,3626.25,7461.25
2022-06-19 09:00:00,95.5,23659.25,30248.0,7057.25,7959.25
2022-06-19 10:00:00,82.1,25186.75,32660.0,9150.75,8511.5
2022-06-19 11:00:00,79.44,26151.25,33961.0,10759.75,8991.25
2022-06-19 12:00:00,79.44,26886.5,35244.0,11664.5,9462.0
2022-06-19 13:00:00,80.0,27636.5,36112.0,12105.5,10063.0
2022-06-19 14:00:00,77.49,27960.75,36373.0,12203.5,10396.0
2022-06-19 15:00:00,63.74,27249.25,36058.0,11926.0,10689.0
2022-06-19 16:00:00,50.0,26781.25,35549.0,11252.5,10830.75
2022-06-19 17:00:00,70.0,26717.25,34939.0,10298.25,10753.5
2022-06-19 18:00:00,90.0,26806.0,34141.0,8922.25,10577.5
2022-06-19 19:00:00,116.5,27000.25,32043.0,6538.0,10174.25
2022-06-19 20:00:00,160.28,27408.5,30743.0,3332.0,9128.0
2022-06-19 21:00:00,206.0,28026.25,29600.0,1245.25,7823.75
2022-06-19 22:00:00,250.0,28464.75,28807.0,566.75,6683.25
2022-06-19 23:00:00,234.9,26846.75,27457.0,526.25,5622.25
2022-06-20 00:00:00,187.12,25141.25,27220.0,280.5,4079.0
2022-06-20 01:00:00,174.64,23653.5,25905.0,273.0,3538.75
2022-06-20 02:00:00,170.5,22701.0,25323.0,238.75,3280.75
2022-06-20 03:00:00,170.01,22240.25,24833.0,202.0,3168.25
2022-06-20 04:00:00,170.0,22266.0,24939.0,196.25,3035.0
2022-06-20 05:00:00,170.01,22879.25,25176.0,182.0,2854.5
2022-06-20 06:00:00,170.5,25127.75,26047.0,182.0,2756.25
2022-06-20 07:00:00,187.11,27705.0,27838.0,854.5,2604.25
2022-06-20 08:00:00,187.12,29725.25,30396.0,3299.0,2335.75
2022-06-20 09:00:00,171.09,30701.75,32743.0,6545.5,2375.75
2022-06-20 10:00:00,165.15,31412.5,34421.0,8671.25,2921.25
2022-06-20 11:00:00,143.92,31997.0,35876.0,9962.75,3967.75
2022-06-20 12:00:00,140.43,32738.0,36794.0,10598.75,5300.0
2022-06-20 13:00:00,130.0,33223.0,37484.0,11035.5,6722.5
2022-06-20 14:00:00,121.58,33026.0,38185.0,11193.75,7531.75
2022-06-20 15:00:00,117.77,32298.75,39079.0,11003.0,8539.25
2022-06-20 16:00:00,110.44,32135.5,39231.0,10547.75,9293.5
2022-06-20 17:00:00,115.37,32244.25,39043.0,9961.25,9418.5
2022-06-20 18:00:00,120.02,31825.25,37998.0,9076.5,8994.25
2022-06-20 19:00:00,138.71,31284.25,35728.0,6989.5,8336.75
2022-06-20 20:00:00,160.01,31078.5,35223.0,3550.25,7444.75
2022-06-20 21:00:00,187.56,30985.0,33355.0,1176.25,6306.75
2022-06-20 22:00:00,197.91,30204.5,32591.0,540.75,5455.75
2022-06-20 23:00:00,172.56,28068.0,30684.0,497.0,4815.0
2022-06-21 00:00:00,170.28,26724.0,29938.0,408.25,4130.5
2022-06-21 01:00:00,150.73,25337.25,28176.0,333.5,3607.0
2022-06-21 02:00:00,148.0,24353.25,27028.0,262.25,3166.25
2022-06-21 03:00:00,145.92,23987.25,26564.0,234.75,2816.5
2022-06-21 04:00:00,148.8,23844.5,26480.0,222.0,2590.25
2022-06-21 05:00:00,150.66,24244.5,26886.0,176.25,2392.25
2022-06-21 06:00:00,149.84,25985.0,27706.0,141.5,2244.25
2022-06-21 07:00:00,175.56,28301.0,29237.0,949.5,2111.0
2022-06-21 08:00:00,175.56,30028.5,31865.0,3549.75,1820.5
2022-06-21 09:00:00,153.7,31259.0,34562.0,7241.25,1671.5
2022-06-21 10:00:00,145.0,32018.5,35792.0,9466.25,1664.0
2022-06-21 11:00:00,141.22,32634.5,36376.0,10643.75,2072.5
2022-06-21 12:00:00,140.44,33261.75,37192.0,11207.5,2803.75
2022-06-21 13:00:00,135.73,33549.75,37641.0,11310.0,3639.25
2022-06-21 14:00:00,130.25,33210.75,38016.0,10882.25,4568.75
2022-06-21 15:00:00,127.05,32600.5,38037.0,10532.75,5371.25
2022-06-21 16:00:00,126.36,32339.0,37922.0,9745.5,6306.25
2022-06-21 17:00:00,127.05,32277.0,37533.0,8857.0,7088.5
2022-06-21 18:00:00,127.05,31770.25,36572.0,7708.75,7707.0
2022-06-21 19:00:00,130.75,31436.75,35430.0,5903.75,7981.0
2022-06-21 20:00:00,146.13,31309.75,34460.0,3080.5,7792.75
2022-06-21 21:00:00,180.03,31003.0,33603.0,1085.25,7475.5
2022-06-21 22:00:00,180.03,30085.0,33057.0,487.25,7040.5
2022-06-21 23:00:00,146.53,28009.0,31610.0,469.0,6510.75
2022-06-22 00:00:00,153.38,26290.75,30440.0,343.0,6048.0
2022-06-22 01:00:00,148.04,25109.25,28661.0,332.75,5287.75
2022-06-22 02:00:00,141.58,24187.0,27460.0,290.25,4716.75
2022-06-22 03:00:00,139.87,23821.75,26836.0,265.25,4207.25
2022-06-22 04:00:00,142.85,23645.75,26696.0,221.5,3802.5
2022-06-22 05:00:00,148.06,24092.5,27112.0,122.75,3502.25
2022-06-22 06:00:00,148.04,25852.0,27997.0,134.75,3238.5
2022-06-22 07:00:00,171.09,28249.75,30340.0,927.75,2948.75
2022-06-22 08:00:00,170.8,29840.25,32722.0,3758.5,2584.0
2022-06-22 09:00:00,150.93,30868.75,35072.0,6870.0,2328.0
2022-06-22 10:00:00,148.67,31492.0,36127.0,8725.25,2363.0
2022-06-22 11:00:00,147.5,31956.5,36880.0,9676.0,2722.75
2022-06-22 12:00:00,147.19,32433.75,37551.0,10276.75,3138.25
2022-06-22 13:00:00,147.19,32688.0,38008.0,10602.25,3540.5
2022-06-22 14:00:00,140.62,32221.0,37614.0,10631.5,3837.5
2022-06-22 15:00:00,134.86,31493.25,37248.0,10343.25,4089.25
2022-06-22 16:00:00,133.04,31192.5,36990.0,9896.0,4292.75
2022-06-22 17:00:00,132.66,31088.0,36438.0,9297.5,4256.75
2022-06-22 18:00:00,134.86,30641.25,35428.0,8241.25,4240.0
2022-06-22 19:00:00,147.6,30461.0,34621.0,6095.5,4156.75
2022-06-22 20:00:00,172.42,30278.0,33794.0,2950.75,3938.75
2022-06-22 21:00:00,195.66,30189.5,32895.0,813.75,3768.5
2022-06-22 22:00:00,195.62,29201.5,32222.0,232.75,3567.5
2022-06-22 23:00:00,173.47,27124.75,30634.0,219.5,3250.0
2022-06-23 00:00:00,186.5,26114.5,29381.0,222.75,3053.0
2022-06-23 01:00:00,170.79,24859.0,28724.0,210.75,2941.25
2022-06-23 02:00:00,153.41,23888.25,27627.0,194.0,2820.75
2022-06-23 03:00:00,151.94,23508.5,26916.0,188.25,2676.75
2022-06-23 04:00:00,151.84,23304.5,26694.0,189.0,2565.0
2022-06-23 05:00:00,153.21,23745.25,27072.0,168.75,2449.75
2022-06-23 06:00:00,148.71,25356.5,27796.0,160.0,2316.5
2022-06-23 07:00:00,172.23,27494.0,29888.0,1056.5,2196.5
2022-06-23 08:00:00,172.23,29253.25,32249.0,3489.0,2061.75
2022-06-23 09:00:00,149.86,30236.75,34488.0,6787.25,2127.25
2022-06-23 10:00:00,147.14,30783.5,35764.0,8932.5,2443.0
2022-06-23 11:00:00,148.05,31147.5,36528.0,9906.5,2971.5
2022-06-23 12:00:00,147.34,31597.0,37306.0,10283.5,3684.0
2022-06-23 13:00:00,142.08,31783.0,37832.0,10493.0,4642.25
2022-06-23 14:00:00,129.7,31487.75,38317.0,11186.5,5615.5
2022-06-23 15:00:00,127.05,30771.75,39013.0,10565.5,6491.0
